Date;Age;Sex;Deaths
2012-12-23;30-39;Female;0
2012-12-23;30-39;Male;1
2012-12-23;40-49;Female;2
2012-12-23;40-49;Male;5
2012-12-23;50-59;Female;1
2012-12-23;50-59;Male;8
2012-12-23;60-69;Female;6
2012-12-23;60-69;Male;16
2012-12-23;70-79;Female;17
2012-12-23;70-79;Male;20
2012-12-23;80-89;Female;36
2012-12-23;80-89;Male;26
2012-12-23;90+;Female;31
2012-12-23;90+;Male;7
2012-12-24;0-9;Female;0
2012-12-24;0-9;Male;0
2012-12-24;10-19;Female;0
2012-12-24;10-19;Male;0
2012-12-24;20-29;Female;1
2012-12-24;20-29;Male;0
2012-12-24;30-39;Female;0
2012-12-24;30-39;Male;0
2012-12-24;40-49;Female;0
2012-12-24;40-49;Male;2
2012-12-24;50-59;Female;5
2012-12-24;50-59;Male;9
2012-12-24;60-69;Female;7
2012-12-24;60-69;Male;17
2012-12-24;70-79;Female;20
2012-12-24;70-79;Male;22
2012-12-24;80-89;Female;32
2012-12-24;80-89;Male;20
2012-12-24;90+;Female;20
2012-12-24;90+;Male;11
2012-12-25;0-9;Female;1
2012-12-25;0-9;Male;0
2012-12-25;10-19;Female;0
2012-12-25;10-19;Male;0
2012-12-25;20-29;Female;0
2012-12-25;20-29;Male;2
2012-12-25;30-39;Female;1
2012-12-25;30-39;Male;0
2012-12-25;40-49;Female;0
2012-12-25;40-49;Male;3
2012-12-25;50-59;Female;5
2012-12-25;50-59;Male;4
2012-12-25;60-69;Female;9
2012-12-25;60-69;Male;15
2012-12-25;70-79;Female;14
2012-12-25;70-79;Male;30
2012-12-25;80-89;Female;29
2012-12-25;80-89;Male;31
2012-12-25;90+;Female;16
2012-12-25;90+;Male;12
2012-12-26;0-9;Female;0
2012-12-26;0-9;Male;1
2012-12-26;10-19;Female;0
2012-12-26;10-19;Male;0
2012-12-26;20-29;Female;0
2012-12-26;20-29;Male;0
2012-12-26;30-39;Female;0
2012-12-26;30-39;Male;1
2012-12-26;40-49;Female;2
2012-12-26;40-49;Male;3
2012-12-26;50-59;Female;4
2012-12-26;50-59;Male;5
2012-12-26;60-69;Female;7
2012-12-26;60-69;Male;15
2012-12-26;70-79;Female;15
2012-12-26;70-79;Male;26
2012-12-26;80-89;Female;22
2012-12-26;80-89;Male;30
2012-12-26;90+;Female;26
2012-12-26;90+;Male;9
2012-12-27;0-9;Female;0
2012-12-27;0-9;Male;0
2012-12-27;10-19;Female;1
2012-12-27;10-19;Male;1
2012-12-27;20-29;Female;0
2012-12-27;20-29;Male;1
2012-12-27;30-39;Female;0
2012-12-27;30-39;Male;0
2012-12-27;40-49;Female;1
2012-12-27;40-49;Male;2
2012-12-27;50-59;Female;4
2012-12-27;50-59;Male;11
2012-12-27;60-69;Female;11
2012-12-27;60-69;Male;6
2012-12-27;70-79;Female;20
2012-12-27;70-79;Male;21
2012-12-27;80-89;Female;23
2012-12-27;80-89;Male;25
2012-12-27;90+;Female;25
2012-12-27;90+;Male;9
2012-12-28;0-9;Female;0
2012-12-28;0-9;Male;0
2012-12-28;10-19;Female;0
2012-12-28;10-19;Male;0
2012-12-28;20-29;Female;0
2012-12-28;20-29;Male;1
2012-12-28;30-39;Female;1
2012-12-28;30-39;Male;3
2012-12-28;40-49;Female;2
2012-12-28;40-49;Male;2
2012-12-28;50-59;Female;4
2012-12-28;50-59;Male;8
2012-12-28;60-69;Female;11
2012-12-28;60-69;Male;18
2012-12-28;70-79;Female;16
2012-12-28;70-79;Male;28
2012-12-28;80-89;Female;28
2012-12-28;80-89;Male;34
2012-12-28;90+;Female;23
2012-12-28;90+;Male;7
2012-12-29;0-9;Female;0
2012-12-29;0-9;Male;0
2012-12-29;10-19;Female;0
2012-12-29;10-19;Male;0
2012-12-29;20-29;Female;0
2012-12-29;20-29;Male;0
2012-12-29;30-39;Female;1
2012-12-29;30-39;Male;2
2012-12-29;40-49;Female;1
2012-12-29;40-49;Male;3
2012-12-29;50-59;Female;5
2012-12-29;50-59;Male;7
2012-12-29;60-69;Female;9
2012-12-29;60-69;Male;15
2012-12-29;70-79;Female;23
2012-12-29;70-79;Male;22
2012-12-29;80-89;Female;31
2012-12-29;80-89;Male;30
2012-12-29;90+;Female;21
2012-12-29;90+;Male;8
2012-12-30;0-9;Female;0
2012-12-30;0-9;Male;0
2012-12-30;10-19;Female;0
2012-12-30;10-19;Male;0
2012-12-30;20-29;Female;0
2012-12-30;20-29;Male;0
2012-12-30;30-39;Female;0
2012-12-30;30-39;Male;3
2012-12-30;40-49;Female;0
2012-12-30;40-49;Male;3
2012-12-30;50-59;Female;2
2012-12-30;50-59;Male;8
2012-12-30;60-69;Female;14
2012-12-30;60-69;Male;14
2012-12-30;70-79;Female;20
2012-12-30;70-79;Male;21
2012-12-30;80-89;Female;33
2012-12-30;80-89;Male;29
2012-12-30;90+;Female;20
2012-12-30;90+;Male;5
2012-12-31;0-9;Female;0
2012-12-31;0-9;Male;0
2012-12-31;10-19;Female;0
2012-12-31;10-19;Male;0
2012-12-31;20-29;Female;0
2012-12-31;20-29;Male;0
2012-12-31;30-39;Female;0
2012-12-31;30-39;Male;0
2012-12-31;40-49;Female;4
2012-12-31;40-49;Male;2
2012-12-31;50-59;Female;8
2012-12-31;50-59;Male;2
2012-12-31;60-69;Female;10
2012-12-31;60-69;Male;11
2012-12-31;70-79;Female;19
2012-12-31;70-79;Male;20
2012-12-31;80-89;Female;25
2012-12-31;80-89;Male;29
2012-12-31;90+;Female;15
2012-12-31;90+;Male;13
2013-01-01;0-9;Female;0
2013-01-01;0-9;Male;0
2013-01-01;10-19;Female;0
2013-01-01;10-19;Male;1
2013-01-01;20-29;Female;0
2013-01-01;20-29;Male;1
2013-01-01;30-39;Female;1
2013-01-01;30-39;Male;1
2013-01-01;40-49;Female;1
2013-01-01;40-49;Male;0
2013-01-01;50-59;Female;8
2013-01-01;50-59;Male;10
2013-01-01;60-69;Female;14
2013-01-01;60-69;Male;23
2013-01-01;70-79;Female;19
2013-01-01;70-79;Male;17
2013-01-01;80-89;Female;39
2013-01-01;80-89;Male;31
2013-01-01;90+;Female;30
2013-01-01;90+;Male;12
2013-01-02;0-9;Female;0
2013-01-02;0-9;Male;0
2013-01-02;10-19;Female;1
2013-01-02;10-19;Male;0
2013-01-02;20-29;Female;0
2013-01-02;20-29;Male;2
2013-01-02;30-39;Female;1
2013-01-02;30-39;Male;0
2013-01-02;40-49;Female;0
2013-01-02;40-49;Male;6
2013-01-02;50-59;Female;3
2013-01-02;50-59;Male;6
2013-01-02;60-69;Female;18
2013-01-02;60-69;Male;25
2013-01-02;70-79;Female;17
2013-01-02;70-79;Male;13
2013-01-02;80-89;Female;27
2013-01-02;80-89;Male;29
2013-01-02;90+;Female;31
2013-01-02;90+;Male;6
2013-01-03;0-9;Female;0
2013-01-03;0-9;Male;3
2013-01-03;10-19;Female;0
2013-01-03;10-19;Male;0
2013-01-03;20-29;Female;0
2013-01-03;20-29;Male;1
2013-01-03;30-39;Female;0
2013-01-03;30-39;Male;2
2013-01-03;40-49;Female;2
2013-01-03;40-49;Male;1
2013-01-03;50-59;Female;4
2013-01-03;50-59;Male;5
2013-01-03;60-69;Female;10
2013-01-03;60-69;Male;13
2013-01-03;70-79;Female;29
2013-01-03;70-79;Male;32
2013-01-03;80-89;Female;31
2013-01-03;80-89;Male;29
2013-01-03;90+;Female;26
2013-01-03;90+;Male;7
2013-01-04;0-9;Female;0
2013-01-04;0-9;Male;1
2013-01-04;10-19;Female;0
2013-01-04;10-19;Male;0
2013-01-04;20-29;Female;0
2013-01-04;20-29;Male;0
2013-01-04;30-39;Female;0
2013-01-04;30-39;Male;2
2013-01-04;40-49;Female;0
2013-01-04;40-49;Male;2
2013-01-04;50-59;Female;2
2013-01-04;50-59;Male;4
2013-01-04;60-69;Female;11
2013-01-04;60-69;Male;20
2013-01-04;70-79;Female;20
2013-01-04;70-79;Male;17
2013-01-04;80-89;Female;28
2013-01-04;80-89;Male;36
2013-01-04;90+;Female;33
2013-01-04;90+;Male;11
2013-01-05;0-9;Female;0
2013-01-05;0-9;Male;0
2013-01-05;10-19;Female;0
2013-01-05;10-19;Male;0
2013-01-05;20-29;Female;0
2013-01-05;20-29;Male;0
2013-01-05;30-39;Female;3
2013-01-05;30-39;Male;0
2013-01-05;40-49;Female;2
2013-01-05;40-49;Male;2
2013-01-05;50-59;Female;5
2013-01-05;50-59;Male;5
2013-01-05;60-69;Female;17
2013-01-05;60-69;Male;10
2013-01-05;70-79;Female;25
2013-01-05;70-79;Male;18
2013-01-05;80-89;Female;34
2013-01-05;80-89;Male;26
2013-01-05;90+;Female;25
2013-01-05;90+;Male;13
2013-01-06;0-9;Female;0
2013-01-06;0-9;Male;0
2013-01-06;10-19;Female;1
2013-01-06;10-19;Male;1
2013-01-06;20-29;Female;0
2013-01-06;20-29;Male;0
2013-01-06;30-39;Female;1
2013-01-06;30-39;Male;1
2013-01-06;40-49;Female;2
2013-01-06;40-49;Male;0
2013-01-06;50-59;Female;5
2013-01-06;50-59;Male;5
2013-01-06;60-69;Female;7
2013-01-06;60-69;Male;13
2013-01-06;70-79;Female;21
2013-01-06;70-79;Male;24
2013-01-06;80-89;Female;47
2013-01-06;80-89;Male;22
2013-01-06;90+;Female;27
2013-01-06;90+;Male;12
2013-01-07;0-9;Female;0
2013-01-07;0-9;Male;0
2013-01-07;10-19;Female;0
2013-01-07;10-19;Male;0
2013-01-07;20-29;Female;0
2013-01-07;20-29;Male;1
2013-01-07;30-39;Female;2
2013-01-07;30-39;Male;0
2013-01-07;40-49;Female;4
2013-01-07;40-49;Male;5
2013-01-07;50-59;Female;5
2013-01-07;50-59;Male;7
2013-01-07;60-69;Female;16
2013-01-07;60-69;Male;11
2013-01-07;70-79;Female;20
2013-01-07;70-79;Male;20
2013-01-07;80-89;Female;38
2013-01-07;80-89;Male;29
2013-01-07;90+;Female;27
2013-01-07;90+;Male;10
2013-01-08;0-9;Female;0
2013-01-08;0-9;Male;0
2013-01-08;10-19;Female;1
2013-01-08;10-19;Male;0
2013-01-08;20-29;Female;1
2013-01-08;20-29;Male;1
2013-01-08;30-39;Female;2
2013-01-08;30-39;Male;0
2013-01-08;40-49;Female;0
2013-01-08;40-49;Male;1
2013-01-08;50-59;Female;6
2013-01-08;50-59;Male;9
2013-01-08;60-69;Female;6
2013-01-08;60-69;Male;13
2013-01-08;70-79;Female;15
2013-01-08;70-79;Male;23
2013-01-08;80-89;Female;31
2013-01-08;80-89;Male;14
2013-01-08;90+;Female;23
2013-01-08;90+;Male;13
2013-01-09;0-9;Female;1
2013-01-09;0-9;Male;1
2013-01-09;10-19;Female;0
2013-01-09;10-19;Male;0
2013-01-09;20-29;Female;0
2013-01-09;20-29;Male;0
2013-01-09;30-39;Female;0
2013-01-09;30-39;Male;0
2013-01-09;40-49;Female;3
2013-01-09;40-49;Male;1
2013-01-09;50-59;Female;4
2013-01-09;50-59;Male;5
2013-01-09;60-69;Female;11
2013-01-09;60-69;Male;13
2013-01-09;70-79;Female;20
2013-01-09;70-79;Male;14
2013-01-09;80-89;Female;46
2013-01-09;80-89;Male;16
2013-01-09;90+;Female;26
2013-01-09;90+;Male;9
2013-01-10;0-9;Female;0
2013-01-10;0-9;Male;1
2013-01-10;10-19;Female;0
2013-01-10;10-19;Male;0
2013-01-10;20-29;Female;0
2013-01-10;20-29;Male;1
2013-01-10;30-39;Female;0
2013-01-10;30-39;Male;2
2013-01-10;40-49;Female;3
2013-01-10;40-49;Male;1
2013-01-10;50-59;Female;4
2013-01-10;50-59;Male;5
2013-01-10;60-69;Female;15
2013-01-10;60-69;Male;11
2013-01-10;70-79;Female;12
2013-01-10;70-79;Male;21
2013-01-10;80-89;Female;28
2013-01-10;80-89;Male;27
2013-01-10;90+;Female;21
2013-01-10;90+;Male;14
2013-01-11;0-9;Female;0
2013-01-11;0-9;Male;0
2013-01-11;10-19;Female;0
2013-01-11;10-19;Male;1
2013-01-11;20-29;Female;0
2013-01-11;20-29;Male;1
2013-01-11;30-39;Female;0
2013-01-11;30-39;Male;1
2013-01-11;40-49;Female;0
2013-01-11;40-49;Male;2
2013-01-11;50-59;Female;7
2013-01-11;50-59;Male;5
2013-01-11;60-69;Female;11
2013-01-11;60-69;Male;17
2013-01-11;70-79;Female;16
2013-01-11;70-79;Male;22
2013-01-11;80-89;Female;23
2013-01-11;80-89;Male;33
2013-01-11;90+;Female;18
2013-01-11;90+;Male;9
2013-01-12;0-9;Female;1
2013-01-12;0-9;Male;0
2013-01-12;10-19;Female;0
2013-01-12;10-19;Male;0
2013-01-12;20-29;Female;0
2013-01-12;20-29;Male;0
2013-01-12;30-39;Female;0
2013-01-12;30-39;Male;1
2013-01-12;40-49;Female;1
2013-01-12;40-49;Male;3
2013-01-12;50-59;Female;4
2013-01-12;50-59;Male;3
2013-01-12;60-69;Female;11
2013-01-12;60-69;Male;15
2013-01-12;70-79;Female;21
2013-01-12;70-79;Male;17
2013-01-12;80-89;Female;37
2013-01-12;80-89;Male;29
2013-01-12;90+;Female;19
2013-01-12;90+;Male;7
2013-01-13;0-9;Female;0
2013-01-13;0-9;Male;0
2013-01-13;10-19;Female;0
2013-01-13;10-19;Male;0
2013-01-13;20-29;Female;0
2013-01-13;20-29;Male;0
2013-01-13;30-39;Female;0
2013-01-13;30-39;Male;0
2013-01-13;40-49;Female;1
2013-01-13;40-49;Male;3
2013-01-13;50-59;Female;3
2013-01-13;50-59;Male;5
2013-01-13;60-69;Female;8
2013-01-13;60-69;Male;13
2013-01-13;70-79;Female;23
2013-01-13;70-79;Male;20
2013-01-13;80-89;Female;33
2013-01-13;80-89;Male;34
2013-01-13;90+;Female;26
2013-01-13;90+;Male;7
2013-01-14;0-9;Female;0
2013-01-14;0-9;Male;0
2013-01-14;10-19;Female;0
2013-01-14;10-19;Male;0
2013-01-14;20-29;Female;2
2013-01-14;20-29;Male;1
2013-01-14;30-39;Female;2
2013-01-14;30-39;Male;0
2013-01-14;40-49;Female;1
2013-01-14;40-49;Male;4
2013-01-14;50-59;Female;7
2013-01-14;50-59;Male;13
2013-01-14;60-69;Female;11
2013-01-14;60-69;Male;8
2013-01-14;70-79;Female;25
2013-01-14;70-79;Male;17
2013-01-14;80-89;Female;22
2013-01-14;80-89;Male;36
2013-01-14;90+;Female;15
2013-01-14;90+;Male;7
2013-01-15;0-9;Female;2
2013-01-15;0-9;Male;1
2013-01-15;10-19;Female;0
2013-01-15;10-19;Male;0
2013-01-15;20-29;Female;0
2013-01-15;20-29;Male;0
2013-01-15;30-39;Female;1
2013-01-15;30-39;Male;2
2013-01-15;40-49;Female;0
2013-01-15;40-49;Male;2
2013-01-15;50-59;Female;7
2013-01-15;50-59;Male;10
2013-01-15;60-69;Female;8
2013-01-15;60-69;Male;12
2013-01-15;70-79;Female;16
2013-01-15;70-79;Male;24
2013-01-15;80-89;Female;29
2013-01-15;80-89;Male;33
2013-01-15;90+;Female;19
2013-01-15;90+;Male;14
2013-01-16;0-9;Female;1
2013-01-16;0-9;Male;1
2013-01-16;10-19;Female;0
2013-01-16;10-19;Male;0
2013-01-16;20-29;Female;0
2013-01-16;20-29;Male;0
2013-01-16;30-39;Female;0
2013-01-16;30-39;Male;0
2013-01-16;40-49;Female;2
2013-01-16;40-49;Male;3
2013-01-16;50-59;Female;1
2013-01-16;50-59;Male;6
2013-01-16;60-69;Female;9
2013-01-16;60-69;Male;16
2013-01-16;70-79;Female;11
2013-01-16;70-79;Male;18
2013-01-16;80-89;Female;29
2013-01-16;80-89;Male;23
2013-01-16;90+;Female;21
2013-01-16;90+;Male;11
2013-01-17;0-9;Female;0
2013-01-17;0-9;Male;0
2013-01-17;10-19;Female;0
2013-01-17;10-19;Male;0
2013-01-17;20-29;Female;0
2013-01-17;20-29;Male;0
2013-01-17;30-39;Female;0
2013-01-17;30-39;Male;1
2013-01-17;40-49;Female;2
2013-01-17;40-49;Male;4
2013-01-17;50-59;Female;7
2013-01-17;50-59;Male;7
2013-01-17;60-69;Female;6
2013-01-17;60-69;Male;12
2013-01-17;70-79;Female;17
2013-01-17;70-79;Male;16
2013-01-17;80-89;Female;32
2013-01-17;80-89;Male;24
2013-01-17;90+;Female;24
2013-01-17;90+;Male;13
2013-01-18;0-9;Female;0
2013-01-18;0-9;Male;0
2013-01-18;10-19;Female;0
2013-01-18;10-19;Male;0
2013-01-18;20-29;Female;1
2013-01-18;20-29;Male;1
2013-01-18;30-39;Female;0
2013-01-18;30-39;Male;1
2013-01-18;40-49;Female;1
2013-01-18;40-49;Male;5
2013-01-18;50-59;Female;13
2013-01-18;50-59;Male;4
2013-01-18;60-69;Female;10
2013-01-18;60-69;Male;18
2013-01-18;70-79;Female;16
2013-01-18;70-79;Male;24
2013-01-18;80-89;Female;28
2013-01-18;80-89;Male;39
2013-01-18;90+;Female;24
2013-01-18;90+;Male;7
2013-01-19;0-9;Female;0
2013-01-19;0-9;Male;0
2013-01-19;10-19;Female;0
2013-01-19;10-19;Male;0
2013-01-19;20-29;Female;0
2013-01-19;20-29;Male;0
2013-01-19;30-39;Female;2
2013-01-19;30-39;Male;0
2013-01-19;40-49;Female;1
2013-01-19;40-49;Male;5
2013-01-19;50-59;Female;4
2013-01-19;50-59;Male;9
2013-01-19;60-69;Female;11
2013-01-19;60-69;Male;13
2013-01-19;70-79;Female;24
2013-01-19;70-79;Male;24
2013-01-19;80-89;Female;16
2013-01-19;80-89;Male;26
2013-01-19;90+;Female;28
2013-01-19;90+;Male;11
2013-01-20;0-9;Female;0
2013-01-20;0-9;Male;0
2013-01-20;10-19;Female;0
2013-01-20;10-19;Male;0
2013-01-20;20-29;Female;0
2013-01-20;20-29;Male;4
2013-01-20;30-39;Female;0
2013-01-20;30-39;Male;1
2013-01-20;40-49;Female;1
2013-01-20;40-49;Male;1
2013-01-20;50-59;Female;6
2013-01-20;50-59;Male;9
2013-01-20;60-69;Female;12
2013-01-20;60-69;Male;12
2013-01-20;70-79;Female;14
2013-01-20;70-79;Male;16
2013-01-20;80-89;Female;25
2013-01-20;80-89;Male;23
2013-01-20;90+;Female;22
2013-01-20;90+;Male;4
2013-01-21;0-9;Female;0
2013-01-21;0-9;Male;0
2013-01-21;10-19;Female;0
2013-01-21;10-19;Male;0
2013-01-21;20-29;Female;0
2013-01-21;20-29;Male;0
2013-01-21;30-39;Female;0
2013-01-21;30-39;Male;1
2013-01-21;40-49;Female;3
2013-01-21;40-49;Male;2
2013-01-21;50-59;Female;4
2013-01-21;50-59;Male;9
2013-01-21;60-69;Female;8
2013-01-21;60-69;Male;15
2013-01-21;70-79;Female;14
2013-01-21;70-79;Male;19
2013-01-21;80-89;Female;23
2013-01-21;80-89;Male;30
2013-01-21;90+;Female;19
2013-01-21;90+;Male;13
2013-01-22;0-9;Female;1
2013-01-22;0-9;Male;2
2013-01-22;10-19;Female;0
2013-01-22;10-19;Male;0
2013-01-22;20-29;Female;0
2013-01-22;20-29;Male;0
2013-01-22;30-39;Female;0
2013-01-22;30-39;Male;1
2013-01-22;40-49;Female;3
2013-01-22;40-49;Male;1
2013-01-22;50-59;Female;5
2013-01-22;50-59;Male;9
2013-01-22;60-69;Female;10
2013-01-22;60-69;Male;17
2013-01-22;70-79;Female;11
2013-01-22;70-79;Male;23
2013-01-22;80-89;Female;26
2013-01-22;80-89;Male;26
2013-01-22;90+;Female;17
2013-01-22;90+;Male;11
2013-01-23;0-9;Female;0
2013-01-23;0-9;Male;0
2013-01-23;10-19;Female;0
2013-01-23;10-19;Male;0
2013-01-23;20-29;Female;0
2013-01-23;20-29;Male;0
2013-01-23;30-39;Female;0
2013-01-23;30-39;Male;2
2013-01-23;40-49;Female;2
2013-01-23;40-49;Male;3
2013-01-23;50-59;Female;5
2013-01-23;50-59;Male;7
2013-01-23;60-69;Female;5
2013-01-23;60-69;Male;10
2013-01-23;70-79;Female;14
2013-01-23;70-79;Male;26
2013-01-23;80-89;Female;27
2013-01-23;80-89;Male;30
2013-01-23;90+;Female;22
2013-01-23;90+;Male;10
2013-01-24;0-9;Female;0
2013-01-24;0-9;Male;0
2013-01-24;10-19;Female;0
2013-01-24;10-19;Male;2
2013-01-24;20-29;Female;1
2013-01-24;20-29;Male;0
2013-01-24;30-39;Female;0
2013-01-24;30-39;Male;0
2013-01-24;40-49;Female;1
2013-01-24;40-49;Male;2
2013-01-24;50-59;Female;4
2013-01-24;50-59;Male;10
2013-01-24;60-69;Female;13
2013-01-24;60-69;Male;13
2013-01-24;70-79;Female;13
2013-01-24;70-79;Male;25
2013-01-24;80-89;Female;26
2013-01-24;80-89;Male;21
2013-01-24;90+;Female;24
2013-01-24;90+;Male;9
2013-01-25;0-9;Female;0
2013-01-25;0-9;Male;0
2013-01-25;10-19;Female;0
2013-01-25;10-19;Male;0
2013-01-25;20-29;Female;0
2013-01-25;20-29;Male;0
2013-01-25;30-39;Female;0
2013-01-25;30-39;Male;1
2013-01-25;40-49;Female;2
2013-01-25;40-49;Male;0
2013-01-25;50-59;Female;5
2013-01-25;50-59;Male;8
2013-01-25;60-69;Female;6
2013-01-25;60-69;Male;16
2013-01-25;70-79;Female;15
2013-01-25;70-79;Male;20
2013-01-25;80-89;Female;29
2013-01-25;80-89;Male;34
2013-01-25;90+;Female;25
2013-01-25;90+;Male;11
2013-01-26;0-9;Female;1
2013-01-26;0-9;Male;0
2013-01-26;10-19;Female;0
2013-01-26;10-19;Male;2
2013-01-26;20-29;Female;0
2013-01-26;20-29;Male;0
2013-01-26;30-39;Female;2
2013-01-26;30-39;Male;0
2013-01-26;40-49;Female;0
2013-01-26;40-49;Male;1
2013-01-26;50-59;Female;4
2013-01-26;50-59;Male;5
2013-01-26;60-69;Female;5
2013-01-26;60-69;Male;8
2013-01-26;70-79;Female;10
2013-01-26;70-79;Male;18
2013-01-26;80-89;Female;44
2013-01-26;80-89;Male;32
2013-01-26;90+;Female;25
2013-01-26;90+;Male;7
2013-01-27;0-9;Female;0
2013-01-27;0-9;Male;0
2013-01-27;10-19;Female;0
2013-01-27;10-19;Male;0
2013-01-27;20-29;Female;0
2013-01-27;20-29;Male;1
2013-01-27;30-39;Female;0
2013-01-27;30-39;Male;0
2013-01-27;40-49;Female;0
2013-01-27;40-49;Male;5
2013-01-27;50-59;Female;4
2013-01-27;50-59;Male;6
2013-01-27;60-69;Female;8
2013-01-27;60-69;Male;14
2013-01-27;70-79;Female;16
2013-01-27;70-79;Male;20
2013-01-27;80-89;Female;33
2013-01-27;80-89;Male;22
2013-01-27;90+;Female;23
2013-01-27;90+;Male;14
2013-01-28;0-9;Female;0
2013-01-28;0-9;Male;0
2013-01-28;10-19;Female;1
2013-01-28;10-19;Male;0
2013-01-28;20-29;Female;0
2013-01-28;20-29;Male;0
2013-01-28;30-39;Female;1
2013-01-28;30-39;Male;1
2013-01-28;40-49;Female;4
2013-01-28;40-49;Male;4
2013-01-28;50-59;Female;2
2013-01-28;50-59;Male;5
2013-01-28;60-69;Female;7
2013-01-28;60-69;Male;18
2013-01-28;70-79;Female;19
2013-01-28;70-79;Male;28
2013-01-28;80-89;Female;27
2013-01-28;80-89;Male;17
2013-01-28;90+;Female;20
2013-01-28;90+;Male;9
2013-01-29;0-9;Female;0
2013-01-29;0-9;Male;0
2013-01-29;10-19;Female;1
2013-01-29;10-19;Male;0
2013-01-29;20-29;Female;0
2013-01-29;20-29;Male;1
2013-01-29;30-39;Female;1
2013-01-29;30-39;Male;0
2013-01-29;40-49;Female;1
2013-01-29;40-49;Male;2
2013-01-29;50-59;Female;6
2013-01-29;50-59;Male;10
2013-01-29;60-69;Female;13
2013-01-29;60-69;Male;14
2013-01-29;70-79;Female;21
2013-01-29;70-79;Male;19
2013-01-29;80-89;Female;35
2013-01-29;80-89;Male;25
2013-01-29;90+;Female;26
2013-01-29;90+;Male;16
2013-01-30;0-9;Female;0
2013-01-30;0-9;Male;1
2013-01-30;10-19;Female;0
2013-01-30;10-19;Male;0
2013-01-30;20-29;Female;0
2013-01-30;20-29;Male;0
2013-01-30;30-39;Female;0
2013-01-30;30-39;Male;0
2013-01-30;40-49;Female;3
2013-01-30;40-49;Male;6
2013-01-30;50-59;Female;4
2013-01-30;50-59;Male;5
2013-01-30;60-69;Female;15
2013-01-30;60-69;Male;13
2013-01-30;70-79;Female;15
2013-01-30;70-79;Male;23
2013-01-30;80-89;Female;38
2013-01-30;80-89;Male;27
2013-01-30;90+;Female;26
2013-01-30;90+;Male;11
2013-01-31;0-9;Female;0
2013-01-31;0-9;Male;1
2013-01-31;10-19;Female;0
2013-01-31;10-19;Male;1
2013-01-31;20-29;Female;0
2013-01-31;20-29;Male;0
2013-01-31;30-39;Female;0
2013-01-31;30-39;Male;0
2013-01-31;40-49;Female;0
2013-01-31;40-49;Male;3
2013-01-31;50-59;Female;5
2013-01-31;50-59;Male;4
2013-01-31;60-69;Female;10
2013-01-31;60-69;Male;14
2013-01-31;70-79;Female;20
2013-01-31;70-79;Male;23
2013-01-31;80-89;Female;30
2013-01-31;80-89;Male;27
2013-01-31;90+;Female;20
2013-01-31;90+;Male;15
2013-02-01;0-9;Female;1
2013-02-01;0-9;Male;0
2013-02-01;10-19;Female;0
2013-02-01;10-19;Male;0
2013-02-01;20-29;Female;0
2013-02-01;20-29;Male;0
2013-02-01;30-39;Female;0
2013-02-01;30-39;Male;0
2013-02-01;40-49;Female;0
2013-02-01;40-49;Male;1
2013-02-01;50-59;Female;6
2013-02-01;50-59;Male;6
2013-02-01;60-69;Female;12
2013-02-01;60-69;Male;10
2013-02-01;70-79;Female;25
2013-02-01;70-79;Male;22
2013-02-01;80-89;Female;41
2013-02-01;80-89;Male;25
2013-02-01;90+;Female;26
2013-02-01;90+;Male;9
2013-02-02;0-9;Female;0
2013-02-02;0-9;Male;0
2013-02-02;10-19;Female;0
2013-02-02;10-19;Male;0
2013-02-02;20-29;Female;0
2013-02-02;20-29;Male;1
2013-02-02;30-39;Female;1
2013-02-02;30-39;Male;1
2013-02-02;40-49;Female;1
2013-02-02;40-49;Male;0
2013-02-02;50-59;Female;3
2013-02-02;50-59;Male;11
2013-02-02;60-69;Female;8
2013-02-02;60-69;Male;17
2013-02-02;70-79;Female;19
2013-02-02;70-79;Male;16
2013-02-02;80-89;Female;36
2013-02-02;80-89;Male;28
2013-02-02;90+;Female;31
2013-02-02;90+;Male;8
2013-02-03;0-9;Female;0
2013-02-03;0-9;Male;3
2013-02-03;10-19;Female;0
2013-02-03;10-19;Male;0
2013-02-03;20-29;Female;0
2013-02-03;20-29;Male;0
2013-02-03;30-39;Female;0
2013-02-03;30-39;Male;1
2013-02-03;40-49;Female;2
2013-02-03;40-49;Male;2
2013-02-03;50-59;Female;4
2013-02-03;50-59;Male;4
2013-02-03;60-69;Female;8
2013-02-03;60-69;Male;11
2013-02-03;70-79;Female;19
2013-02-03;70-79;Male;25
2013-02-03;80-89;Female;31
2013-02-03;80-89;Male;29
2013-02-03;90+;Female;18
2013-02-03;90+;Male;11
2013-02-04;0-9;Female;0
2013-02-04;0-9;Male;1
2013-02-04;10-19;Female;0
2013-02-04;10-19;Male;0
2013-02-04;20-29;Female;0
2013-02-04;20-29;Male;0
2013-02-04;30-39;Female;0
2013-02-04;30-39;Male;0
2013-02-04;40-49;Female;1
2013-02-04;40-49;Male;4
2013-02-04;50-59;Female;1
2013-02-04;50-59;Male;6
2013-02-04;60-69;Female;4
2013-02-04;60-69;Male;13
2013-02-04;70-79;Female;21
2013-02-04;70-79;Male;23
2013-02-04;80-89;Female;38
2013-02-04;80-89;Male;21
2013-02-04;90+;Female;21
2013-02-04;90+;Male;9
2013-02-05;0-9;Female;0
2013-02-05;0-9;Male;0
2013-02-05;10-19;Female;0
2013-02-05;10-19;Male;0
2013-02-05;20-29;Female;0
